"lnum","language","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304","305","306","307","308","309","310","311","312","313","314","315","316","317","318","319","320","321","322","323","324","325","326","327","328","329","330"
1,"Abidji",0.00390222948987926,0.00167565833502614,0.0143298606776283,0.00313090025375543,0.00123524124342921,0.00522527780802101,0.000446174215770674,0.00104164467151517,0.000882342119206756,0.0037613558507366,0.00348113049041067,0.00365898337505096,0.00341280659538964,0.0035694584967497,0.0044704107389435,0.00291141441659523,0.00462451585518597,0.00300824725870579,0.00202518151092916,0.000186752657199377,0.00413136553258324,0.00542198357757713,0.00125039293068853,0.000356237425440219,0.000888119178515183,0.00635796062787526,0.00573314381052004,0.00309981565181513,0.00062697647292355,0.00208286591866535,0.00171066026428626,0.00262021486653971,0.000825067653220426,0.00562188001253605,0.0059115900973363,0.00351642509335731,0.00312014271540776,0.00213033711779537,0.000163576935867196,0.00155157955032,0.00540815350203798,0.00158394683599297,0.00368274529325078,0.0055289791618662,0.000314119524517005,0.000643855670315069,0.00327259220466213,0.00250366860906745,0.00089460159970768,0.00318861778316177,0.00036118375453334,0.00417177328461051,0.000781011683651072,0.000199210579126415,0.00109602079770296,0.00586545893004519,0.00112305994315892,0.000892486291407099,0.00353507087427022,0.00356207655382323,0.00108092884489235,0.00136740114150286,0.00455314065663621,0.005892152087555,0.00780962233284277,0.00537381505328435,0.00126512915361111,0.00284398659962499,0.000382873295725351,0.00314590055824848,0.00270574673199191,0.000254157612482507,0.000729435309645125,0.00190655545314669,0.00319342811260011,0.00288348489832785,0.001431143306476,0.00484156142880446,0.000411925972879072,0.00708309564945917,0.000703741517402632,0.000603117939901469,0.00562378686151428,0.00594839742807521,0.000170260925131329,0.00475358694429674,0.00307798222154627,0.00116399759510674,0.00854552678335285,0.00351333463176065,0.00150827027661648,0.00557992073067312,0.0032615464769258,0.00295299627719442,0.00402880469392166,0.00478095281012085,0.002125311999388,0.0183118927844689,0.0024737553839636,0.00163578436205345,0.0007361993012449,0.00182964900823877,0.000431980286400915,0.00107834462263051,0.000873326166616117,0.00452327560864246,0.00517746422600124,0.00400479566415527,0.00540188076334755,0.00463189939951007,0.000384453556837496,0.00978815359803534,0.00298140169555455,0.000797896079118401,0.00115932288732679,0.00203980465931915,0.00273347485681458,0.00513857076845996,0.000275523779984264,0.00496117023855289,0.0056533148014402,0.000103556115289899,0.00110183237794021,0.00189596036035942,0.00574419632733672,0.00445822514066741,0.00343472429037656,0.00308996029953709,0.00557111465562209,0.00036521944057021,0.000554524969813091,0.00589610610602912,0.000454493130864443,0.00276016852759683,0.00131479862689126,0.000715311321475174,0.000389845729031552,0.00163256310991313,0.00336885889576977,0.00424037074180103,0.0132138636557574,0.00291873222676151,0.00112384396473254,0.00345105444978383,0.000600953382063239,0.00277566368573072,0.000356700252578812,0.0165349526944947,0.00126957896859025,0.00325349379759341,0.0046205322992219,0.0032646196081398,0.00449031697028794,0.000380985254648626,0.000353377170819737,0.000419606957103652,0.000398347112638375,0.00483182132520779,0.00576556561296878,0.00561260719700005,0.000611553854279563,0.0153792283614356,0.00129239401786089,0.0108345019680554,0.000327419171975603,0.00376746915699044,0.00228617702376052,0.000483019259189034,0.00248387957449741,0.00354435572958016,0.000280263380706581,0.0047388630673161,0.00436380244698191,0.00746930406682099,0.00177222287793053,0.00463063175418676,0.00428928843880878,0.00802804639215256,0.00254566666676714,0.000290948047250551,0.0018919509941133,0.00278865921115175,0.000545404100505658,0.000774908209200479,0.00155308323673197,0.000847586522869659,0.00560784046035279,0.00240357096692804,0.00221482150286389,0.0054547588303574,0.000838331271283569,0.001102738107798,0.00194384254860249,0.00261835168618602,0.000299158873527077,0.0012406374472961,0.00174981533746016,0.00303797758958685,0.00406815809519051,0.000975000496869279,0.00587580047882012,0.000139369921817193,0.00218897009238524,0.00271873088109336,0.0017402649194517,0.00432751031860865,0.00246691497685623,0.00133888019556498,0.000556283432315348,0.00263142368556043,0.0019459851299548,0.00679697699847521,0.00206141640930452,0.0024061389158255,0.00359691758398216,0.00037373321251293,0.00582616527755806,0.00113847021821512,0.00400348496693693,0.00235626983111235,0.00408300482353198,0.0009710701373329,0.000309516922631486,0.00539613664643762,0.000767617499954945,0.00144406013334977,0.00311231259266041,0.00373849129523157,0.00124295399270132,0.00561105369826936,0.00143546891389801,0.000487097268380014,0.00116203847178113,0.000147200040698742,0.00959998960627779,0.000908993648056402,0.0056207024067485,0.000922621789297182,0.00432967108669387,0.00059257947726159,0.00528978473654843,0.00491896260374175,0.00285956920884249,0.00436846574809996,0.0118592615133074,0.000470227867879787,0.00143918802656821,0.00310477114899423,0.000466985960573879,0.00333643999969017,0.00107404464416049,0.00549660725382797,0.00059599109198412,0.00151123635808239,0.00296384233325998,0.00453182497780569,0.00179777468042379,0.00230675316601361,0.000834455656760074,0.00429088506435317,0.00347377654052932,0.00512983421661256,0.00107572612901346,0.00223312561542943,0.0004391131450483,0.00119985530795191,0.00293031190310658,0.000523869464061454,0.00194208462737602,0.00297434146214042,0.00346588252430514,0.0045799593332706,0.00236039303390758,0.00495898590092513,0.00134179070075451,0.00153572229259503,0.00169300759333581,0.0056886834634891,0.006300157535801,0.000443255436968173,0.000481653107126912,0.000319878800357374,0.000437831108056885,0.00414975360544909,0.00518052614734497,0.00506172415899701,0.00102892376226516,0.00888640362216744,0.000813508804097463,0.0056776359258033,0.00824691524568883,0.00572394061080617,0.0040059249657334,0.00449188500959375,0.00061247031203228,0.00117614964485768,0.00676928134110187,0.0107200874528673,0.000187330532070389,0.00177716852825299,0.000540386708281075,0.00566344751080792,0.0025092030033183,0.000547064048994175,0.0030120204318216,0.00135359693343024,0.00192927738376081,0.00157517611888089,0.000360152339255948,0.000282400024527437,0.00333173013145529,0.00318347400588781,0.00365165490336145,0.00545062538549721,0.000646957132258118,0.000608341503844371,0.000680026496176318,0.0052837349070439,0.0053426657909506,0.000664463308341192,0.0109851279663251,0.00145088180613796,0.000475299502092927,0.00569192852472322,0.00061133285962891,0.00341516099328602,0.0042569825373116,0.000409534209152043,0.000791277742053372,0.00403486026152094
2,"Agarabi",0.00267336279913208,0.00268577988465286,0.00442981856938837,0.00286941176481551,0.00284136322571537,0.00264763325084559,0.0033239420820458,0.00252138051897327,0.00272921638284679,0.00301302183877867,0.00331436950862298,0.0041544361096608,0.00348592363051344,0.00322412684417293,0.00232852025178923,0.00249976976044987,0.00300519093027849,0.00317145914585245,0.00281859142991719,0.00355241228629601,0.00384042228187786,0.00347647841319759,0.00243173992152813,0.00305951126793279,0.00314557695007578,0.00284790255257416,0.00294255230727258,0.00233162852096774,0.0030621810467428,0.00263577578230152,0.00266796815935941,0.00232395069524221,0.00309901975159352,0.00285442897813007,0.00233379093596647,0.00346120398543535,0.00260068301379407,0.00298377559893319,0.00340742802905895,0.00296712910917261,0.00252297352151951,0.00283533534392633,0.00310334833299478,0.00311223290148392,0.00331546910691459,0.00278441012111685,0.0033504725671433,0.00270586926480045,0.00279673354378888,0.00288079853971397,0.00296976577362604,0.00245651984840649,0.00251613234316867,0.00336100878151171,0.00302017084076493,0.00248904905837552,0.00325163322403687,0.00288628653144215,0.00239963635369657,0.00325166566667899,0.00256087679131792,0.00249209238704271,0.00234925232706737,0.00285180591269006,0.00647430907654598,0.00264254354666791,0.00286058122266891,0.00232596335608545,0.003075731556931,0.00242569476241199,0.00276439315211249,0.00356605331927249,0.00256744364430425,0.00261048208711139,0.00334654331255361,0.00255384493419099,0.0031222877437167,0.00231752726423687,0.00300952649892476,0.00294750113592424,0.00311911514599202,0.00300026258267502,0.00305590714813317,0.0023799621354062,0.0034384892425655,0.00227065328634053,0.00319922443419992,0.00238710936025668,0.00514272538668545,0.00329783928349738,0.00317261226497722,0.00275248834750212,0.00308780719794729,0.00311169358950939,0.00239349001645688,0.00476002137224367,0.00263976092490796,0.00566759212221784,0.00241140451906121,0.00270589411533828,0.00251202854708075,0.00249802418190216,0.00302513403084126,0.00270376509414035,0.00248166754845103,0.00342509355320686,0.00318486668955616,0.00247904931334112,0.00260248567624185,0.00378054217532804,0.0032028682846641,0.00648089582478955,0.00315386937620856,0.0032949838719359,0.00253575550324043,0.00258106251193256,0.00301727741361045,0.00244589168218273,0.00328412864905027,0.0031262321399376,0.00363604629955004,0.00359459410463637,0.00309749843206994,0.00318150484575545,0.00304159706807004,0.0023385062422578,0.00333243982634882,0.00407897082014109,0.00309652241606842,0.00313290267768314,0.00254596100842789,0.00255745300187595,0.00351713827624709,0.00298481559198079,0.0024645822617918,0.00307139323304652,0.00334829227322559,0.00266771703848857,0.00240832106426182,0.003040049781617,0.00477882036528077,0.00244661460559514,0.00307620630071755,0.00286057424860976,0.00304314346969513,0.00341524993056719,0.00314144899728348,0.00488090818486771,0.00294206721916259,0.00280706516877103,0.00236205815343639,0.00232967289200488,0.00276478476731463,0.00289342030959946,0.00302063095594211,0.00354617536101113,0.00291501746162812,0.00307301478311546,0.00307535767883435,0.00232053136590344,0.00305366161807566,0.00577674415664405,0.00329963318198423,0.00274920932870574,0.0031323222115289,0.00320739957051392,0.00242974809443754,0.00365135614216717,0.0029114460503653,0.00327389986433819,0.00318298690924046,0.00303046689470844,0.00390230285963651,0.00459391609310522,0.00264610137571519,0.0035481772128359,0.00334010828272292,0.00293221070491001,0.0027938261753867,0.00330668005345561,0.00276331598951604,0.00276262465209322,0.00291594320705011,0.00250722147787697,0.00270449886150288,0.00283247608330323,0.00365792909204172,0.00298310391960616,0.00251453503083111,0.00231593913998117,0.00334417405754924,0.0024628185566795,0.00333703856111273,0.00277271264854333,0.00334187974333891,0.00282735902411208,0.00242337007525883,0.00318553389473079,0.00240775405784833,0.0027497537066604,0.00234325482966923,0.00360464366849986,0.00296170226352869,0.00305408689947699,0.00258204953033337,0.00248890630349346,0.00346723959586027,0.00277217397200646,0.00332358730973102,0.00289384218486726,0.00289004144166304,0.0035081468666867,0.00245935177063738,0.00388539445812926,0.00231909199306872,0.00317272399476016,0.00233473017874396,0.00295577284026196,0.00244627126941675,0.00258266918035481,0.00261152247227348,0.00253676733897768,0.00340751930864302,0.00316771029673427,0.00295382497928338,0.00320689259186446,0.00320739515074742,0.00316227297420052,0.00285327008566943,0.00306760007359929,0.00240211267538437,0.00297085430951804,0.00254479361520623,0.00358535109294425,0.00274049436438638,0.00303171441581033,0.00257339384335831,0.00317826026120742,0.00232788841442266,0.0027664649626437,0.00318427373801521,0.00345920456739064,0.00276236871316768,0.00283746321553673,0.00390686158394344,0.00310814630000263,0.00250921408693533,0.00333406177978235,0.00335500254072125,0.0028278614616926,0.00297449904644065,0.00313148243435092,0.00302904094755008,0.00253672768890203,0.00313499669793656,0.00381061536564402,0.00309136569520026,0.00338813725137321,0.00263713653478135,0.00292190309605745,0.00255021011975474,0.00318504465445777,0.00268289664602369,0.00254368088311909,0.00352421773623603,0.00264469080368519,0.00276307440628568,0.00319968223357501,0.00241707061225339,0.00262811304771013,0.0034747837542335,0.00295343258026198,0.00233065434509987,0.00293919261738108,0.00289851528226286,0.00284028036251907,0.00314905934228555,0.00243862682074368,0.00265093893860241,0.00315265193147386,0.00338260568943098,0.00341139703216251,0.00286192448160796,0.00267556097163874,0.00231386892781222,0.00315667464683909,0.00282220805880661,0.0047029036832696,0.00286447431111457,0.00284902981744775,0.00266149050836908,0.0023281986351859,0.00241329247867394,0.00290468345744719,0.00285798044970923,0.002595053869946,0.00534738235161904,0.00560168635588009,0.00342598289345338,0.00258485955506573,0.00338688722461712,0.00303773349293286,0.0024674615740936,0.00308491461207979,0.00276806483560852,0.00298471020719977,0.00306244099479124,0.00244950529716872,0.00309684389599109,0.0032954855345698,0.00300882624372887,0.00313744826293898,0.00284200678667531,0.00314862850134346,0.00316210505458481,0.00321622395060039,0.00251442214963559,0.00257678766322569,0.00317753547180819,0.00301321762396576,0.00623848974978406,0.00259579699559356,0.00349451813676615,0.00300282264616966,0.00252711501489641,0.00338671530527235,0.00276307755699863,0.00337681428369702,0.00279035684646758,0.00253505747051608
3,"Casiguran Agta",0.00167839693685781,0.00114895742894137,0.0167305314168318,0.00333799769037942,0.00145144552532701,0.00215357101678261,0.00130194807369352,0.00408242570892035,0.000392604195244096,0.00343914467699479,0.00331318727822455,0.00534852311077409,0.00326704452921642,0.00335045962535348,0.000572224539506603,0.000645522117987525,0.000897289823182008,0.00323883064934335,0.00201479238630674,0.00245181856627873,0.000837540987796217,0.00879787783340512,0.000673176730054999,0.00102252514455325,0.00281464904276464,0.0021009688863938,0.00394843632603247,0.000317253456879686,0.00189814444891963,0.000200376671606874,0.0011485407618033,0.000418931880440788,0.00108154927064179,0.00238475573277335,0.000796947303647754,0.00334180329608032,0.00139242676476024,0.00500890028243465,0.00224199231795549,0.00255354698722997,0.0186691756905598,0.000352035302272737,0.0034013124641467,0.00397494712213068,0.00245655353421542,0.00103876621637897,0.00326231638780696,0.000348862789289156,0.00165840348782606,0.00334856743656561,0.000686253313293136,0.00397781532113134,0.00307313004154445,0.00171606380852666,0.00265864811888351,0.00198645909054463,0.00327423407050916,0.000489759886328512,0.000574445744317706,0.00334292152098213,0.00410597059509254,0.000864760043287783,0.000439428671369836,0.00223641869093568,0.0106494737569935,0.00448850969735583,0.00134096004186603,0.000367349423842441,0.000885356449408435,0.00057975346417903,0.00325864990104609,0.00454634642746287,0.000833529763195882,0.00106711582486877,0.00324594659518865,0.00105014110395707,0.00311732472244968,0.000569704329872572,0.00145230133145865,0.00275860584265552,0.000825919740871428,0.00227342040551971,0.00651452698448469,0.00180890115937571,0.00345953256783398,0.000307993514366767,0.00324916065490186,0.00106036041944589,0.00882735924407757,0.00332318068084386,0.000780324084458623,0.00444207737155826,0.00313657747491992,0.00323868535279324,0.00400269241160935,0.00887851372212835,0.00115855554307077,0.0378907220513582,0.00061793276146156,0.00115120957870524,0.00235638900663355,0.00086623031113263,0.000784310247221124,0.00143284979984426,0.000654053349200969,0.00757299393475656,0.00400546061855205,0.00402029819877544,0.00133751354178671,0.00241929071028003,0.00153341743105361,0.0129851508586171,0.00323625950473142,0.00332951466191657,0.00445897460012113,0.00100686986209417,0.00320528635747136,0.000352221083430623,0.00326831358770726,0.00401601563023252,0.00230160407715047,0.00375179452870129,0.00267928590582743,0.00182380400965246,0.00154640979534253,0.000390341791229018,0.00329998783204172,0.00460118634145385,0.00397154955911164,0.00120939717413114,0.0007303344851692,0.0118401842548358,0.003624955720413,0.00321960190142392,0.00212580192985933,0.00271939025683576,0.00191104930169205,0.0015362918486085,0.000575837217071236,0.00281126508027322,0.0106860886476106,0.000713431271948443,0.000655709910487545,0.00341232624774231,0.00211772376469997,0.00136640824621594,0.00263298101534782,0.033561766687767,0.00113758222537569,0.00338209085418574,0.000492496163487402,0.000472168299126026,0.00206283575297079,0.00122750711687447,0.000948598637154383,0.00477981616081235,0.000638619189006817,0.00402055623960159,0.00333125453199313,0.00124263485442913,0.00201458231371322,0.032644220534724,0.00387651845940793,0.00216032068458858,0.00105364245790177,0.00339398701796293,0.000678938801965002,0.0050114668768741,0.00232797151134806,0.00333453735777786,0.00126620993992434,0.00402343451015178,0.00103299234114898,0.0106997948710112,0.00112823941400876,0.00111968230941266,0.00657040290575583,0.00255859687215889,0.003208051146906,0.00285721273363963,0.000301936872153781,0.00328075381314852,0.000635798958822899,0.000762976932913737,0.000279698677782192,0.00170268277763626,0.00250631465603942,0.00264400759500198,0.00100311109354921,0.00112341843448245,0.00388866050777366,0.000784336417054388,0.00103459963792767,0.00323317694566993,0.00149588191890304,0.00147945296398438,0.000651109476644856,0.00324279488670259,0.00399287088497991,0.00156190039846871,0.00162784084460187,0.00381374386941432,0.000993142817955665,0.00319321108083285,0.00106630412413188,0.00372879321886333,0.00184310905037924,0.000311562909277261,0.00329093626230402,0.00320722689907481,0.00229472219496223,0.0025412482365749,0.000763270344256506,0.00348909787329457,0.000415145753437864,0.00136033763478662,0.00149329824859057,0.000482689379160102,0.00401564454457291,0.00119920065454475,0.00403084456707337,0.000880470284311935,0.00391376082156394,0.00398759977848913,0.000562579134610895,0.00316197572704653,0.0032552996386525,0.00339866219886716,0.00140322471278593,0.00396692138799944,0.000564363132725969,0.000700949745732593,0.00102829898304891,0.00428921734009596,0.00194724801995804,0.000615342353970896,0.00209859979694041,0.00319876138760895,0.00033967911234974,0.000423596234267817,0.0039968299038884,0.00818063596708769,0.0032989463163995,0.00403291387571761,0.0239148867830407,0.00271123279771221,0.000945326062338716,0.00322874738817676,0.00323417582078179,0.00339546656417443,0.00144944845435653,0.00397837905677502,0.00220428501091181,0.00111650974298285,0.00323616644540977,0.00114086409289624,0.0026806725768428,0.00119468594389442,0.00207338915836804,0.00459412978100294,0.000357341557156949,0.00400917854324525,0.000882522151759986,0.000928114982654262,0.00331179531953757,0.000277268559034106,0.00331650351386712,0.00205409254893594,0.00050398400615877,0.000360797744651874,0.00328413379307318,0.00402804635052154,0.00048481020993081,0.0039946518862739,0.000410019301258937,0.00372166626422917,0.0029373407896294,0.000921593745747349,0.00141706051501728,0.00103061841730821,0.00378499301572058,0.00203281831717195,0.000597071112044767,0.00403285562543566,0.000971486858148358,0.00401139182385954,0.000432959837988164,0.0111431391254234,0.00172222511639245,0.00405883172739554,0.00173162918754722,0.00136885893453213,0.0040100357275489,0.00402997757986307,0.000578017905085643,0.000956643540447429,0.0147398329951044,0.0136341086517735,0.00371812773992853,0.000752263297795198,0.00414174256302368,0.00396164947499336,0.000891237149440235,0.000803885317092688,0.00333529302416274,0.0010584685950649,0.00294419812534228,0.000739743625714739,0.00110841141161645,0.00306955236034052,0.00273272644567444,0.00328667554891549,0.00345867291939073,0.00398243488999203,0.00150485912350681,0.00319044683177589,0.00157785747122242,0.00100365701562725,0.00399224012104564,0.000650307137784736,0.0142520067245852,0.00129822043649986,0.0040114819487857,0.00395672196245796,0.000868981426967585,0.00152072938583619,0.00403393980143128,0.002279002108126,0.000421877306528432,0.00402516718289557
4,"Aguacateco",0.00405813482603907,0.000623733508094013,0.00761530219877583,0.00541056764159547,0.000535264823533664,0.000976089338494601,0.000803164114391325,0.00420203125399872,0.0023757465762581,0.0135941193211931,0.00526789577535027,0.00642703004210814,0.00501710745226641,0.006844328964021,0.00198265209611841,0.00042970769223057,0.000823059390806601,0.00276163245087027,0.00305735530208232,0.00200277076086988,0.000381464480153803,0.00280572321845318,0.00148894570229938,0.00216940268751845,0.00238475120958442,0.010583847364721,0.00274816461933997,0.000252533231893526,0.000650985415359386,0.00268120249019412,0.000704402455031085,0.000489013415667186,0.000505624353365969,0.005498985465899,0.000580679349923041,0.00512740966862292,0.0033323492130612,0.00242606462997926,0.00213860894444248,0.00291016180913175,0.0135781563838248,0.00111748210115863,0.00987306202873495,0.00348073450094009,0.00127134602275983,0.000572756412245782,0.0035883511921886,0.00163549231647087,0.00141474628720638,0.00590507476466876,0.00335697782467321,0.000917247391466126,0.00324413318683809,0.00168129968782705,0.0024482288616009,0.00075907111441017,0.00438532430714956,0.00141510462427163,0.00112403807916029,0.00651622114584322,0.00544824456599986,0.00121578286769407,0.000277431944503579,0.0059015146105772,0.00202785069687811,0.00172306533975658,0.000349968364804931,0.000361632590456769,0.00157947041437087,0.000976400989610828,0.00363766602487791,0.00411492794662423,0.00487899939212515,0.000796739625710068,0.00342010870022806,0.00358608564677085,0.00291016666066774,0.00202177765273017,0.00180953959513601,0.00635418876742248,0.000611584369500841,0.00128149183090771,0.00138914630386847,0.000639499016042714,0.00233940331673692,0.000203025638047668,0.00303241399721868,0.00180025060926864,0.0106034466152625,0.0056693600468626,0.00219664296397321,0.00206150510392081,0.00439111695430472,0.00274577156744826,0.00104451363319516,0.0115173037252543,0.00735252564640066,0.00821654067972205,0.000527311632306023,0.000547352239693622,0.00255755822054499,0.000975640159024396,0.00169571598239391,0.00151789469866027,0.00209326630297146,0.00261728465963149,0.00380742302912687,0.00125676218784822,0.00634577416541767,0.00478227958266779,0.00173426170896744,0.00258797618334175,0.00268866190820414,0.00374299950921306,0.00494564135980359,0.000787542230565674,0.00392229999481713,0.000169539905241642,0.00152353322549135,0.00349430147689439,0.0015503139336185,0.00366127640959214,0.0026574631876214,0.0020378744467399,0.00276062306168072,0.000232226808222858,0.00477225746666273,0.00591194094266312,0.00340857901349237,0.00197754841017691,0.0039726262013447,0.00960496633548045,0.00433417950735495,0.00367955919630167,0.00125711593070377,0.00195875201522415,0.00232662151872376,0.00252590211984623,0.00108503810732888,0.0082688922469808,0.00678007615938548,0.000698809433937838,0.00151897808495492,0.00955800860341646,0.000754972051811651,0.00305777897446154,0.00114592886275114,0.00954579298567233,0.000527498554554723,0.00743152044085639,0.000331076026640623,0.00040338440820028,0.00476023247102762,0.00101502803797158,0.00222088956534329,0.00419870383435139,0.00325990198382876,0.00323440874242278,0.00184071312847807,0.00152261064381034,0.000674433357526412,0.00657285762744932,0.00290344093624238,0.0075508429309306,0.00136259653683795,0.00971133886832573,0.000645823906359927,0.00614559256603551,0.00349175171288101,0.00614904630909065,0.00114049411280456,0.00303859909972643,0.000479156450021968,0.0100823398792451,0.000766379555925339,0.000647947089067989,0.00234318456404275,0.0112657357739248,0.00500514840770566,0.0014088571182705,0.00114296226257794,0.00327115419373845,0.00179605278984425,0.00265184561172993,0.00198563165555762,0.0012371362709177,0.00419167439005763,0.0036106002195653,0.00125777124054238,0.00169876212138267,0.00303726477905605,0.00181939684278694,0.00273689375858743,0.00430366044707237,0.00115890404732106,0.000630301847925183,0.00070978410645314,0.00286623126785717,0.000972381788951433,0.00154085120014452,0.000542256862551075,0.00288778699342135,0.00068514269500007,0.00409961118561458,0.00399483681656109,0.000903366610767325,0.000808083496135535,0.00208351932207275,0.00341844899583231,0.00446391200412248,0.00315291521123545,0.00353983318545738,0.000804449523948923,0.0047721168545183,0.000286485474905399,0.00179371842384373,0.000515598777626753,0.000969795631556695,0.0011854966923013,0.00262082953758805,0.00157449221769969,0.00320043218397734,0.00249306020971126,0.00374372514974388,0.00135045879495665,0.00495102803396836,0.00319568194357939,0.00993683938979166,0.000435951190414928,0.00327659452345347,0.00114183655826614,0.00177127141211017,0.00158829573686947,0.0040067805180677,0.00758492632983196,0.00080389585518227,0.000868752450784624,0.00231580719086218,0.000189331692754563,0.00427946427938981,0.00381698559093846,0.00273749912297263,0.00380196651438003,0.00226646934011966,0.00980894524243965,0.0015571480877587,0.00221259681164533,0.00314938365348089,0.00346835386466116,0.00817760089099371,0.000384952789270835,0.00357170206732268,0.000956965671788624,0.00191518806563072,0.00272004339663926,0.000568492065584409,0.00566749057326397,0.00293650876136349,0.00516438809224125,0.000418166748812259,0.0014360741386191,0.00380291231324274,0.000333538145638993,0.000755813940888467,0.00407555087974308,0.003216474389895,0.00437037622432187,0.000785191042749549,0.000967656611200778,0.00156434928203001,0.00508893865102905,0.00270834350840844,0.000640200264689007,0.00268562779857759,0.00106180625114613,0.00185324124107735,0.00540659677111794,0.000770197619918711,0.011492507853371,0.00081855611656197,0.00307971752706622,0.00120432234515021,0.0031465139904374,0.00175022820875757,0.00190202706219983,0.00365300046777522,0.00144258043541878,0.00407890621661546,0.00105039492052196,0.00239193981248013,0.00595334279130568,0.0013277028817446,0.00111043667364209,0.00251523642388271,0.00179332962304952,0.00587186782737211,0.0190502204542739,0.00368570669114191,0.00243974236633194,0.000298498805189193,0.00255265789392824,0.00314498125012692,0.00113829550498915,0.00104697792510208,0.00507812307216888,0.0011450200578529,0.00334565206029258,0.000925940063431767,0.00208758566308842,0.0014699794360077,0.00436372166620061,0.00400532639983063,0.0148511220247781,0.00365280705674621,0.000603920803729037,0.0018433839048558,0.00233052147507251,0.000956919278791366,0.00378828333406121,0.00124053873699429,0.00313608148901896,0.00221329769943193,0.00458534379196026,0.00299477570736692,0.00320901615592315,0.00297441163554844,0.00201565786406256,0.00272097321999196,0.00252092294723448,0.00138453224203895
